# columns = ['i', 'j', 'weight']
0.0	0.0	0.01245457221893352
1.0	0.0	0.006548768741868581
2.0	0.0	0.01908854782725595
3.0	0.0	0.03614831700113903
4.0	0.0	0.013283733304469782
5.0	0.0	0.03247208579232954
6.0	0.0	0.021499344314727047
7.0	0.0	0.005630570916790763
8.0	0.0	0.005185575177658772
9.0	0.0	0.002943052206527844
10.0	0.0	0.006382161012990568
11.0	0.0	0.002049024291302753
12.0	0.0	0.002867139946002984
13.0	0.0	0.002401944986845627
14.0	0.0	0.0
15.0	0.0	0.0
16.0	0.0	0.0
17.0	0.0	0.0011935276676855535
18.0	0.0	0.0014085344675035143
19.0	0.0	0.001054669989681166
20.0	0.0	0.001027554763140399
21.0	0.0	0.0008786019691391883
22.0	0.0	0.0008311206705680284
23.0	0.0	0.0006645150647917206
24.0	0.0	0.0006348464274874534
25.0	0.0	0.0005301911247132934
26.0	0.0	0.0005240378946802052
27.0	0.0	0.00040085831766368787
28.0	0.0	0.00037477545038030953
29.0	0.0	0.0003296197736228306
30.0	0.0	0.00029591928538577524
31.0	0.0	0.00025898066315989583
32.0	0.0	0.0002422782193742031
33.0	0.0	0.00022665296654560203
34.0	0.0	0.0005494190892846347
35.0	0.0	0.00046169443048745456
36.0	0.0	0.00036515423949553454
37.0	0.0	0.0003098958145239752
38.0	0.0	0.00025687806554462457
39.0	0.0	0.0001821199689028508
40.0	0.0	0.0006076220270231389
41.0	0.0	0.0005063381270696464
42.0	0.0	0.0004185687082265025
43.0	0.0	0.0003359929618922149
44.0	0.0	0.00022386189445110002
45.0	0.0	0.00015952130432992154
46.0	0.0	9.772266526281979e-05
47.0	0.0	0.0005117038850907986
48.0	0.0	0.0003513450771059283
49.0	0.0	0.00027596682912525055
50.0	0.0	0.00019519432607215763
51.0	0.0	8.713112419685797e-05
52.0	0.0	4.280921569152056e-05
53.0	0.0	0.000995035708241527
54.0	0.0	0.0008811124594298505
55.0	0.0	0.0007736399366869859
56.0	0.0	0.0006789375057044047
57.0	0.0	0.0006187738361198962
58.0	0.0	0.000562024234897339
59.0	0.0	0.00047928791664716573
60.0	0.0	0.00040823829961251406
61.0	0.0	0.00032417554040653176
62.0	0.0	0.0002947521647868974
63.0	0.0	0.00022969925838047133
64.0	0.0	0.0001986726743110956
65.0	0.0	0.00018585967455968225
66.0	0.0	0.00017387302379123895
67.0	0.0	0.00015216903133403485
68.0	0.0	0.00014235519172787946
69.0	0.0	0.0001331742762276817
70.0	0.0	0.00012458546564980092
71.0	0.0	0.00010903387549535297
72.0	0.0	0.00010200195214128826
73.0	0.0	9.542353873215792e-05
74.0	0.0	8.926938703993869e-05
75.0	0.0	7.812618576558452e-05
76.0	0.0	7.308759252148333e-05
77.0	0.0	6.837395335029804e-05
78.0	0.0	6.396431097353299e-05
79.0	0.0	5.597985837806832e-05
80.0	0.0	4.899207850550054e-05
81.0	0.0	4.583243193795486e-05
82.0	0.0	4.287656004296689e-05
83.0	0.0	3.752442179374224e-05
84.0	0.0	3.510435847813068e-05
85.0	0.0	3.284037318079923e-05
86.0	0.0	3.072239813529665e-05
87.0	0.0	2.688742404402453e-05
88.0	0.0	2.5153372491358496e-05
89.0	0.0	2.3531156869300724e-05
90.0	0.0	2.201356090348166e-05
91.0	0.0	1.9265682910864766e-05
92.0	0.0	1.8023180045671467e-05
93.0	0.0	1.6860813337220894e-05
94.0	0.0	1.475613272961285e-05
95.0	0.0	1.3804468746402938e-05
96.0	0.0	1.2081300999175808e-05
97.0	0.0	1.0573237381680952e-05
98.0	0.0	2.61240177739144e-05
99.0	0.0	1.3290204566109142e-05
100.0	0.0	5.428483743848315e-06
101.0	0.0	8.908699104481616e-06
102.0	0.0	0.00709696789595601
103.0	0.0	6.933038864294842e-06
104.0	0.0	4.900980521625834e-06
105.0	0.0	3.8374939230631685e-06
106.0	0.0	0.0073583598029007165
107.0	0.0	5.421108060027624e-06
108.0	0.0	4.718092011654872e-06
109.0	0.0	3.993491320824869e-06
110.0	0.0	6.623129512621079e-06
111.0	0.0	4.739482647304924e-06
112.0	0.0	4.669363438428377e-06
113.0	0.0	4.956228321640658e-06
114.0	0.0	5.54389959773922e-06
115.0	0.0	4.5244453076875565e-06
116.0	0.0	4.48789328327444e-06
117.0	0.0	5.823880441198864e-06
118.0	0.0	4.375834550777369e-06
119.0	0.0	6.2697932308784425e-06
120.0	0.0	5.142098366596429e-06
121.0	0.0	5.686844068591264e-06
122.0	0.0	3.951398989349156e-06
123.0	0.0	3.579063679922781e-06
124.0	0.0	4.200102314156986e-06
125.0	0.0	5.235438755484936e-06
126.0	0.0	4.386673423486222e-06
127.0	0.0	6.580828351594074e-06
128.0	0.0	6.740599014380335e-06
129.0	0.0	5.147695129278163e-06
130.0	0.0	3.509393958782108e-06
0.0	1.0	0.00714411270113946
1.0	1.0	0.00366141068820302
2.0	1.0	0.010790803995152469
3.0	1.0	0.010882506671518664
4.0	1.0	0.01257907276146071
5.0	1.0	0.032478838938065344
6.0	1.0	0.022152510512201885
7.0	1.0	0.0207719811191379
8.0	1.0	0.00915987482278522
9.0	1.0	0.0030381766251605796
10.0	1.0	0.008608253157115196
11.0	1.0	0.0035023363809340066
12.0	1.0	0.005072841772668108
13.0	1.0	0.006737171704862778
14.0	1.0	0.004534411510339829
15.0	1.0	0.003094993343139559
16.0	1.0	0.003166543007475306
17.0	1.0	0.0012233729099286564
18.0	1.0	0.001144473902536686
19.0	1.0	0.0010016130238410872
20.0	1.0	0.0009370159801019536
21.0	1.0	0.0008765849944716656
22.0	1.0	0.0007671637990349733
23.0	1.0	0.0006714012882510567
24.0	1.0	0.0006281005949181058
25.0	1.0	0.0005875924938484066
26.0	1.0	0.0005496968823473099
27.0	1.0	0.00048108004499148726
28.0	1.0	0.00045005374244883885
29.0	1.0	0.0004210284197005297
30.0	1.0	0.0003938750275266659
31.0	1.0	0.00034470891512865747
32.0	1.0	0.00047047609014263023
33.0	1.0	0.00040500131965747285
34.0	1.0	0.00031390124709546817
35.0	1.0	0.0002469947307236382
36.0	1.0	0.00023106529585796914
37.0	1.0	0.000608782485630364
38.0	1.0	0.0005357501716394148
39.0	1.0	0.0004316947698288016
40.0	1.0	0.0003162056777374301
41.0	1.0	0.0002282312496140536
42.0	1.0	0.0005354487315598189
43.0	1.0	0.0005525525813255586
44.0	1.0	0.0004033207814506541
45.0	1.0	0.0003204965546727153
46.0	1.0	0.0002450848912948056
47.0	1.0	0.0006591434320895229
48.0	1.0	0.0003892068258991095
49.0	1.0	0.0003763101154002815
50.0	1.0	0.000281428984945673
51.0	1.0	0.0012458364286318097
52.0	1.0	0.0011007859391919579
53.0	1.0	0.0010187028819572048
54.0	1.0	0.000894726649787835
55.0	1.0	0.0007934859563029247
56.0	1.0	0.0006927633420935217
57.0	1.0	0.0006322734799690114
58.0	1.0	0.0005770322253819401
59.0	1.0	0.0004995705657903495
60.0	1.0	0.0004232783288368909
61.0	1.0	0.0002222231251069906
62.0	1.0	0.00032925800232849663
63.0	1.0	0.00026716796761471623
64.0	1.0	0.0002107575911072213
65.0	1.0	0.00017586757841285094
66.0	1.0	0.0001489606154164081
67.0	1.0	0.00013036635620975882
68.0	1.0	0.00012195863685539805
69.0	1.0	0.00011409315667235656
70.0	1.0	0.00010673494502181206
71.0	1.0	9.341157610811723e-05
72.0	1.0	8.738718194079574e-05
73.0	1.0	8.1751319122512e-05
74.0	1.0	7.647893009142477e-05
75.0	1.0	6.693231910288137e-05
76.0	1.0	6.261565206558743e-05
77.0	1.0	5.8577379903059896e-05
78.0	1.0	5.4799548081386084e-05
79.0	1.0	4.7959102413335956e-05
80.0	1.0	4.197252687956109e-05
81.0	1.0	3.926559231928654e-05
82.0	1.0	3.673323573533404e-05
83.0	1.0	3.214794820760673e-05
84.0	1.0	3.0074629914867992e-05
85.0	1.0	2.813502688829897e-05
86.0	1.0	2.6320513864165587e-05
87.0	1.0	2.303501224760798e-05
88.0	1.0	2.154941441985612e-05
89.0	1.0	2.0159628746777995e-05
90.0	1.0	1.8859472896878652e-05
91.0	1.0	1.6505308990688855e-05
92.0	1.0	1.544083108940115e-05
93.0	1.0	1.4445007490921428e-05
94.0	1.0	1.2641884086679632e-05
95.0	1.0	1.182657387053716e-05
96.0	1.0	1.0350300423996958e-05
97.0	1.0	9.058311134049113e-06
98.0	1.0	2.238098630770782e-05
99.0	1.0	1.1385993111585415e-05
100.0	1.0	4.650694291901752e-06
101.0	1.0	7.632266767020204e-06
102.0	1.0	2.497416568735515e-05
103.0	1.0	8.5958751274958e-06
104.0	1.0	6.076443157292147e-06
105.0	1.0	4.757887444574436e-06
106.0	1.0	0.0006287365893895365
