# columns = ['i', 'j', 'weight', 'delay']
109.0	3.0	0.009	0.0
111.0	3.0	0.009	0.0
127.0	3.0	0.009	0.0
114.0	3.0	0.009	0.0
106.0	3.0	0.009	0.0
116.0	3.0	0.009	0.0
120.0	3.0	0.009	0.0
103.0	3.0	0.009	0.0
104.0	3.0	0.009	0.0
121.0	3.0	0.009	0.0
129.0	3.0	0.009	0.0
123.0	3.0	0.009	0.0
118.0	3.0	0.009	0.0
105.0	3.0	0.009	0.0
119.0	3.0	0.009	0.0
110.0	3.0	0.009	0.0
103.0	4.0	0.009	0.0
110.0	4.0	0.009	0.0
122.0	4.0	0.009	0.0
111.0	4.0	0.009	0.0
106.0	4.0	0.009	0.0
104.0	4.0	0.009	0.0
124.0	4.0	0.009	0.0
109.0	4.0	0.009	0.0
112.0	4.0	0.009	0.0
121.0	4.0	0.009	0.0
126.0	4.0	0.009	0.0
102.0	4.0	0.009	0.0
113.0	4.0	0.009	0.0
123.0	4.0	0.009	0.0
108.0	4.0	0.009	0.0
118.0	4.0	0.009	0.0
115.0	4.0	0.009	0.0
117.0	4.0	0.009	0.0
127.0	4.0	0.009	0.0
120.0	4.0	0.009	0.0
116.0	4.0	0.009	0.0
105.0	4.0	0.009	0.0
107.0	4.0	0.009	0.0
128.0	4.0	0.009	0.0
114.0	4.0	0.009	0.0
119.0	4.0	0.009	0.0
125.0	4.0	0.009	0.0
129.0	4.0	0.009	0.0
110.0	5.0	0.009	0.0
102.0	5.0	0.009	0.0
129.0	5.0	0.009	0.0
106.0	5.0	0.009	0.0
108.0	5.0	0.009	0.0
109.0	5.0	0.009	0.0
105.0	5.0	0.009	0.0
107.0	5.0	0.009	0.0
104.0	5.0	0.009	0.0
128.0	5.0	0.009	0.0
103.0	5.0	0.009	0.0
101.0	5.0	0.009	0.0
122.0	5.0	0.009	0.0
123.0	5.0	0.009	0.0
121.0	5.0	0.009	0.0
120.0	5.0	0.009	0.0
119.0	5.0	0.009	0.0
124.0	5.0	0.009	0.0
118.0	5.0	0.009	0.0
127.0	5.0	0.009	0.0
116.0	5.0	0.009	0.0
125.0	5.0	0.009	0.0
115.0	5.0	0.009	0.0
117.0	5.0	0.009	0.0
112.0	5.0	0.009	0.0
114.0	5.0	0.009	0.0
126.0	5.0	0.009	0.0
111.0	5.0	0.009	0.0
113.0	5.0	0.009	0.0
103.0	6.0	0.009	0.0
104.0	6.0	0.009	0.0
101.0	6.0	0.009	0.0
102.0	6.0	0.009	0.0
100.0	6.0	0.009	0.0
100.0	7.0	0.009	0.0
99.0	7.0	0.009	0.0
103.0	7.0	0.009	0.0
102.0	7.0	0.009	0.0
101.0	7.0	0.009	0.0
101.0	8.0	0.009	0.0
98.0	8.0	0.009	0.0
99.0	8.0	0.009	0.0
102.0	8.0	0.009	0.0
100.0	8.0	0.009	0.0
99.0	9.0	0.009	0.0
100.0	9.0	0.009	0.0
98.0	9.0	0.009	0.0
101.0	9.0	0.009	0.0
97.0	9.0	0.009	0.0
96.0	10.0	0.009	0.0
98.0	10.0	0.009	0.0
99.0	10.0	0.009	0.0
97.0	10.0	0.009	0.0
97.0	11.0	0.009	0.0
96.0	11.0	0.009	0.0
98.0	11.0	0.009	0.0
95.0	11.0	0.009	0.0
97.0	12.0	0.009	0.0
96.0	12.0	0.009	0.0
95.0	12.0	0.009	0.0
94.0	12.0	0.009	0.0
94.0	13.0	0.009	0.0
93.0	13.0	0.009	0.0
95.0	13.0	0.009	0.0
96.0	13.0	0.009	0.0
93.0	14.0	0.009	0.0
95.0	14.0	0.009	0.0
92.0	14.0	0.009	0.0
94.0	14.0	0.009	0.0
91.0	15.0	0.009	0.0
93.0	15.0	0.009	0.0
92.0	15.0	0.009	0.0
94.0	15.0	0.009	0.0
91.0	16.0	0.009	0.0
90.0	16.0	0.009	0.0
93.0	16.0	0.009	0.0
92.0	16.0	0.009	0.0
91.0	17.0	0.009	0.0
90.0	17.0	0.009	0.0
89.0	17.0	0.009	0.0
92.0	17.0	0.009	0.0
90.0	18.0	0.009	0.0
89.0	18.0	0.009	0.0
88.0	18.0	0.009	0.0
91.0	18.0	0.009	0.0
90.0	19.0	0.009	0.0
88.0	19.0	0.009	0.0
87.0	19.0	0.009	0.0
89.0	19.0	0.009	0.0
89.0	20.0	0.009	0.0
88.0	20.0	0.009	0.0
86.0	20.0	0.009	0.0
87.0	20.0	0.009	0.0
85.0	21.0	0.009	0.0
88.0	21.0	0.009	0.0
87.0	21.0	0.009	0.0
86.0	21.0	0.009	0.0
87.0	22.0	0.009	0.0
86.0	22.0	0.009	0.0
85.0	22.0	0.009	0.0
84.0	22.0	0.009	0.0
84.0	23.0	0.009	0.0
85.0	23.0	0.009	0.0
86.0	23.0	0.009	0.0
83.0	23.0	0.009	0.0
82.0	24.0	0.009	0.0
85.0	24.0	0.009	0.0
84.0	24.0	0.009	0.0
83.0	24.0	0.009	0.0
83.0	25.0	0.009	0.0
81.0	25.0	0.009	0.0
84.0	25.0	0.009	0.0
82.0	25.0	0.009	0.0
83.0	26.0	0.009	0.0
81.0	26.0	0.009	0.0
80.0	26.0	0.009	0.0
82.0	26.0	0.009	0.0
82.0	27.0	0.009	0.0
81.0	27.0	0.009	0.0
80.0	27.0	0.009	0.0
79.0	27.0	0.009	0.0
81.0	28.0	0.009	0.0
80.0	28.0	0.009	0.0
79.0	28.0	0.009	0.0
78.0	28.0	0.009	0.0
79.0	29.0	0.009	0.0
77.0	29.0	0.009	0.0
78.0	29.0	0.009	0.0
76.0	30.0	0.009	0.0
78.0	30.0	0.009	0.0
77.0	30.0	0.009	0.0
75.0	31.0	0.009	0.0
76.0	31.0	0.009	0.0
77.0	31.0	0.009	0.0
74.0	32.0	0.009	0.0
75.0	32.0	0.009	0.0
76.0	32.0	0.009	0.0
75.0	33.0	0.009	0.0
74.0	33.0	0.009	0.0
73.0	33.0	0.009	0.0
72.0	34.0	0.009	0.0
73.0	34.0	0.009	0.0
74.0	34.0	0.009	0.0
73.0	35.0	0.009	0.0
72.0	35.0	0.009	0.0
71.0	35.0	0.009	0.0
70.0	36.0	0.009	0.0
71.0	36.0	0.009	0.0
72.0	36.0	0.009	0.0
70.0	37.0	0.009	0.0
71.0	37.0	0.009	0.0
69.0	37.0	0.009	0.0
70.0	38.0	0.009	0.0
68.0	38.0	0.009	0.0
69.0	38.0	0.009	0.0
69.0	39.0	0.009	0.0
67.0	39.0	0.009	0.0
68.0	39.0	0.009	0.0
68.0	40.0	0.009	0.0
67.0	40.0	0.009	0.0
66.0	40.0	0.009	0.0
67.0	41.0	0.009	0.0
66.0	41.0	0.009	0.0
65.0	41.0	0.009	0.0
64.0	42.0	0.009	0.0
66.0	42.0	0.009	0.0
65.0	42.0	0.009	0.0
63.0	43.0	0.009	0.0
65.0	43.0	0.009	0.0
64.0	43.0	0.009	0.0
64.0	44.0	0.009	0.0
62.0	44.0	0.009	0.0
63.0	44.0	0.009	0.0
61.0	45.0	0.009	0.0
62.0	45.0	0.009	0.0
63.0	45.0	0.009	0.0
60.0	46.0	0.009	0.0
61.0	46.0	0.009	0.0
62.0	46.0	0.009	0.0
61.0	47.0	0.009	0.0
60.0	47.0	0.009	0.0
59.0	47.0	0.009	0.0
58.0	48.0	0.009	0.0
59.0	48.0	0.009	0.0
58.0	49.0	0.009	0.0
57.0	49.0	0.009	0.0
56.0	50.0	0.009	0.0
57.0	50.0	0.009	0.0
56.0	51.0	0.009	0.0
55.0	51.0	0.009	0.0
55.0	52.0	0.009	0.0
54.0	52.0	0.009	0.0
54.0	53.0	0.009	0.0
53.0	53.0	0.009	0.0
53.0	54.0	0.009	0.0
52.0	54.0	0.009	0.0
51.0	55.0	0.009	0.0
52.0	55.0	0.009	0.0
50.0	56.0	0.009	0.0
51.0	56.0	0.009	0.0
49.0	57.0	0.009	0.0
50.0	57.0	0.009	0.0
48.0	58.0	0.009	0.0
49.0	58.0	0.009	0.0
48.0	59.0	0.009	0.0
47.0	59.0	0.009	0.0
47.0	60.0	0.009	0.0
46.0	60.0	0.009	0.0
46.0	61.0	0.009	0.0
45.0	61.0	0.009	0.0
45.0	62.0	0.009	0.0
44.0	62.0	0.009	0.0
44.0	63.0	0.009	0.0
43.0	63.0	0.009	0.0
43.0	64.0	0.009	0.0
42.0	64.0	0.009	0.0
41.0	65.0	0.009	0.0
42.0	65.0	0.009	0.0
40.0	66.0	0.009	0.0
41.0	66.0	0.009	0.0
39.0	67.0	0.009	0.0
38.0	68.0	0.009	0.0
37.0	69.0	0.009	0.0
36.0	70.0	0.009	0.0
35.0	71.0	0.009	0.0
34.0	72.0	0.009	0.0
33.0	73.0	0.009	0.0
32.0	74.0	0.009	0.0
31.0	75.0	0.009	0.0
30.0	76.0	0.009	0.0
29.0	77.0	0.009	0.0
28.0	78.0	0.009	0.0
27.0	79.0	0.009	0.0
26.0	80.0	0.009	0.0
25.0	81.0	0.009	0.0
24.0	82.0	0.009	0.0
23.0	83.0	0.009	0.0
22.0	84.0	0.009	0.0
21.0	85.0	0.009	0.0
56.0	105.0	0.05	0.0
34.0	105.0	0.05	0.0
42.0	105.0	0.05	0.0
35.0	105.0	0.05	0.0
33.0	105.0	0.05	0.0
50.0	105.0	0.05	0.0
32.0	105.0	0.05	0.0
57.0	105.0	0.05	0.0
52.0	105.0	0.05	0.0
49.0	105.0	0.05	0.0
36.0	105.0	0.05	0.0
54.0	105.0	0.05	0.0
37.0	105.0	0.05	0.0
47.0	105.0	0.05	0.0
38.0	105.0	0.05	0.0
46.0	105.0	0.05	0.0
55.0	105.0	0.05	0.0
39.0	105.0	0.05	0.0
53.0	105.0	0.05	0.0
40.0	105.0	0.05	0.0
45.0	105.0	0.05	0.0
44.0	105.0	0.05	0.0
41.0	105.0	0.05	0.0
51.0	105.0	0.05	0.0
48.0	105.0	0.05	0.0
43.0	105.0	0.05	0.0
99.0	105.0	0.05	0.0
59.0	105.0	0.05	0.0
114.0	105.0	0.05	0.0
115.0	105.0	0.05	0.0
93.0	105.0	0.05	0.0
116.0	105.0	0.05	0.0
117.0	105.0	0.05	0.0
118.0	105.0	0.05	0.0
113.0	105.0	0.05	0.0
119.0	105.0	0.05	0.0
120.0	105.0	0.05	0.0
121.0	105.0	0.05	0.0
122.0	105.0	0.05	0.0
31.0	105.0	0.05	0.0
91.0	105.0	0.05	0.0
123.0	105.0	0.05	0.0
92.0	105.0	0.05	0.0
124.0	105.0	0.05	0.0
112.0	105.0	0.05	0.0
111.0	105.0	0.05	0.0
97.0	105.0	0.05	0.0
100.0	105.0	0.05	0.0
101.0	105.0	0.05	0.0
102.0	105.0	0.05	0.0
103.0	105.0	0.05	0.0
96.0	105.0	0.05	0.0
94.0	105.0	0.05	0.0
104.0	105.0	0.05	0.0
106.0	105.0	0.05	0.0
107.0	105.0	0.05	0.0
95.0	105.0	0.05	0.0
108.0	105.0	0.05	0.0
109.0	105.0	0.05	0.0
110.0	105.0	0.05	0.0
105.0	105.0	0.05	0.0
125.0	105.0	0.05	0.0
126.0	105.0	0.05	0.0
90.0	105.0	0.05	0.0
73.0	105.0	0.05	0.0
72.0	105.0	0.05	0.0
98.0	105.0	0.05	0.0
70.0	105.0	0.05	0.0
69.0	105.0	0.05	0.0
68.0	105.0	0.05	0.0
74.0	105.0	0.05	0.0
67.0	105.0	0.05	0.0
65.0	105.0	0.05	0.0
64.0	105.0	0.05	0.0
63.0	105.0	0.05	0.0
62.0	105.0	0.05	0.0
61.0	105.0	0.05	0.0
60.0	105.0	0.05	0.0
66.0	105.0	0.05	0.0
75.0	105.0	0.05	0.0
76.0	105.0	0.05	0.0
77.0	105.0	0.05	0.0
127.0	105.0	0.05	0.0
128.0	105.0	0.05	0.0
89.0	105.0	0.05	0.0
129.0	105.0	0.05	0.0
88.0	105.0	0.05	0.0
87.0	105.0	0.05	0.0
86.0	105.0	0.05	0.0
85.0	105.0	0.05	0.0
84.0	105.0	0.05	0.0
83.0	105.0	0.05	0.0
82.0	105.0	0.05	0.0
81.0	105.0	0.05	0.0
80.0	105.0	0.05	0.0
79.0	105.0	0.05	0.0
78.0	105.0	0.05	0.0
58.0	105.0	0.05	0.0
71.0	105.0	0.05	0.0
0.0	105.0	0.05	0.0
1.0	105.0	0.05	0.0
17.0	105.0	0.05	0.0
22.0	105.0	0.05	0.0
28.0	105.0	0.05	0.0
30.0	105.0	0.05	0.0
13.0	105.0	0.05	0.0
29.0	105.0	0.05	0.0
3.0	105.0	0.05	0.0
19.0	105.0	0.05	0.0
2.0	105.0	0.05	0.0
14.0	105.0	0.05	0.0
7.0	105.0	0.05	0.0
9.0	105.0	0.05	0.0
16.0	105.0	0.05	0.0
20.0	105.0	0.05	0.0
25.0	105.0	0.05	0.0
8.0	105.0	0.05	0.0
15.0	105.0	0.05	0.0
5.0	105.0	0.05	0.0
26.0	105.0	0.05	0.0
4.0	105.0	0.05	0.0
21.0	105.0	0.05	0.0
23.0	105.0	0.05	0.0
10.0	105.0	0.05	0.0
11.0	105.0	0.05	0.0
24.0	105.0	0.05	0.0
27.0	105.0	0.05	0.0
6.0	105.0	0.05	0.0
18.0	105.0	0.05	0.0
12.0	105.0	0.05	0.0
16.0	106.0	0.05	0.0
52.0	106.0	0.05	0.0
103.0	106.0	0.05	0.0
0.0	106.0	0.05	0.0
109.0	106.0	0.05	0.0
36.0	106.0	0.05	0.0
17.0	106.0	0.05	0.0
56.0	106.0	0.05	0.0
77.0	106.0	0.05	0.0
110.0	106.0	0.05	0.0
34.0	106.0	0.05	0.0
124.0	106.0	0.05	0.0
75.0	106.0	0.05	0.0
18.0	106.0	0.05	0.0
55.0	106.0	0.05	0.0
76.0	106.0	0.05	0.0
42.0	106.0	0.05	0.0
108.0	106.0	0.05	0.0
6.0	106.0	0.05	0.0
105.0	106.0	0.05	0.0
53.0	106.0	0.05	0.0
80.0	106.0	0.05	0.0
79.0	106.0	0.05	0.0
8.0	106.0	0.05	0.0
24.0	106.0	0.05	0.0
7.0	106.0	0.05	0.0
54.0	106.0	0.05	0.0
126.0	106.0	0.05	0.0
107.0	106.0	0.05	0.0
78.0	106.0	0.05	0.0
104.0	106.0	0.05	0.0
81.0	106.0	0.05	0.0
125.0	106.0	0.05	0.0
28.0	106.0	0.05	0.0
106.0	106.0	0.05	0.0
35.0	106.0	0.05	0.0
45.0	106.0	0.05	0.0
111.0	106.0	0.05	0.0
116.0	106.0	0.05	0.0
27.0	106.0	0.05	0.0
61.0	106.0	0.05	0.0
68.0	106.0	0.05	0.0
26.0	106.0	0.05	0.0
121.0	106.0	0.05	0.0
117.0	106.0	0.05	0.0
10.0	106.0	0.05	0.0
67.0	106.0	0.05	0.0
13.0	106.0	0.05	0.0
39.0	106.0	0.05	0.0
12.0	106.0	0.05	0.0
63.0	106.0	0.05	0.0
66.0	106.0	0.05	0.0
118.0	106.0	0.05	0.0
40.0	106.0	0.05	0.0
65.0	106.0	0.05	0.0
119.0	106.0	0.05	0.0
120.0	106.0	0.05	0.0
11.0	106.0	0.05	0.0
62.0	106.0	0.05	0.0
69.0	106.0	0.05	0.0
122.0	106.0	0.05	0.0
115.0	106.0	0.05	0.0
57.0	106.0	0.05	0.0
74.0	106.0	0.05	0.0
25.0	106.0	0.05	0.0
82.0	106.0	0.05	0.0
1.0	106.0	0.05	0.0
112.0	106.0	0.05	0.0
37.0	106.0	0.05	0.0
58.0	106.0	0.05	0.0
73.0	106.0	0.05	0.0
123.0	106.0	0.05	0.0
9.0	106.0	0.05	0.0
59.0	106.0	0.05	0.0
72.0	106.0	0.05	0.0
113.0	106.0	0.05	0.0
14.0	106.0	0.05	0.0
41.0	106.0	0.05	0.0
71.0	106.0	0.05	0.0
114.0	106.0	0.05	0.0
60.0	106.0	0.05	0.0
70.0	106.0	0.05	0.0
38.0	106.0	0.05	0.0
15.0	106.0	0.05	0.0
51.0	106.0	0.05	0.0
64.0	106.0	0.05	0.0
19.0	106.0	0.05	0.0
127.0	106.0	0.05	0.0
44.0	106.0	0.05	0.0
33.0	106.0	0.05	0.0
89.0	106.0	0.05	0.0
30.0	106.0	0.05	0.0
100.0	106.0	0.05	0.0
31.0	106.0	0.05	0.0
94.0	106.0	0.05	0.0
3.0	106.0	0.05	0.0
29.0	106.0	0.05	0.0
95.0	106.0	0.05	0.0
50.0	106.0	0.05	0.0
85.0	106.0	0.05	0.0
93.0	106.0	0.05	0.0
2.0	106.0	0.05	0.0
99.0	106.0	0.05	0.0
49.0	106.0	0.05	0.0
22.0	106.0	0.05	0.0
129.0	106.0	0.05	0.0
98.0	106.0	0.05	0.0
86.0	106.0	0.05	0.0
20.0	106.0	0.05	0.0
48.0	106.0	0.05	0.0
4.0	106.0	0.05	0.0
96.0	106.0	0.05	0.0
97.0	106.0	0.05	0.0
87.0	106.0	0.05	0.0
128.0	106.0	0.05	0.0
88.0	106.0	0.05	0.0
84.0	106.0	0.05	0.0
32.0	106.0	0.05	0.0
83.0	106.0	0.05	0.0
47.0	106.0	0.05	0.0
23.0	106.0	0.05	0.0
43.0	106.0	0.05	0.0
92.0	106.0	0.05	0.0
5.0	106.0	0.05	0.0
102.0	106.0	0.05	0.0
91.0	106.0	0.05	0.0
90.0	106.0	0.05	0.0
21.0	106.0	0.05	0.0
46.0	106.0	0.05	0.0
101.0	106.0	0.05	0.0
65.0	107.0	0.05	0.0
14.0	107.0	0.05	0.0
1.0	107.0	0.05	0.0
67.0	107.0	0.05	0.0
41.0	107.0	0.05	0.0
21.0	107.0	0.05	0.0
59.0	107.0	0.05	0.0
71.0	107.0	0.05	0.0
40.0	107.0	0.05	0.0
63.0	107.0	0.05	0.0
113.0	107.0	0.05	0.0
22.0	107.0	0.05	0.0
9.0	107.0	0.05	0.0
129.0	107.0	0.05	0.0
20.0	107.0	0.05	0.0
123.0	107.0	0.05	0.0
11.0	107.0	0.05	0.0
25.0	107.0	0.05	0.0
119.0	107.0	0.05	0.0
73.0	107.0	0.05	0.0
120.0	107.0	0.05	0.0
58.0	107.0	0.05	0.0
96.0	107.0	0.05	0.0
37.0	107.0	0.05	0.0
128.0	107.0	0.05	0.0
112.0	107.0	0.05	0.0
91.0	107.0	0.05	0.0
72.0	107.0	0.05	0.0
118.0	107.0	0.05	0.0
45.0	107.0	0.05	0.0
114.0	107.0	0.05	0.0
10.0	107.0	0.05	0.0
30.0	107.0	0.05	0.0
26.0	107.0	0.05	0.0
93.0	107.0	0.05	0.0
117.0	107.0	0.05	0.0
121.0	107.0	0.05	0.0
44.0	107.0	0.05	0.0
39.0	107.0	0.05	0.0
89.0	107.0	0.05	0.0
68.0	107.0	0.05	0.0
61.0	107.0	0.05	0.0
90.0	107.0	0.05	0.0
116.0	107.0	0.05	0.0
47.0	107.0	0.05	0.0
62.0	107.0	0.05	0.0
31.0	107.0	0.05	0.0
12.0	107.0	0.05	0.0
2.0	107.0	0.05	0.0
60.0	107.0	0.05	0.0
70.0	107.0	0.05	0.0
95.0	107.0	0.05	0.0
92.0	107.0	0.05	0.0
38.0	107.0	0.05	0.0
88.0	107.0	0.05	0.0
122.0	107.0	0.05	0.0
115.0	107.0	0.05	0.0
46.0	107.0	0.05	0.0
27.0	107.0	0.05	0.0
69.0	107.0	0.05	0.0
94.0	107.0	0.05	0.0
13.0	107.0	0.05	0.0
66.0	107.0	0.05	0.0
3.0	107.0	0.05	0.0
54.0	107.0	0.05	0.0
107.0	107.0	0.05	0.0
125.0	107.0	0.05	0.0
78.0	107.0	0.05	0.0
43.0	107.0	0.05	0.0
19.0	107.0	0.05	0.0
81.0	107.0	0.05	0.0
42.0	107.0	0.05	0.0
87.0	107.0	0.05	0.0
52.0	107.0	0.05	0.0
50.0	107.0	0.05	0.0
108.0	107.0	0.05	0.0
103.0	107.0	0.05	0.0
99.0	107.0	0.05	0.0
7.0	107.0	0.05	0.0
105.0	107.0	0.05	0.0
28.0	107.0	0.05	0.0
77.0	107.0	0.05	0.0
64.0	107.0	0.05	0.0
100.0	107.0	0.05	0.0
17.0	107.0	0.05	0.0
84.0	107.0	0.05	0.0
23.0	107.0	0.05	0.0
5.0	107.0	0.05	0.0
80.0	107.0	0.05	0.0
127.0	107.0	0.05	0.0
106.0	107.0	0.05	0.0
101.0	107.0	0.05	0.0
33.0	107.0	0.05	0.0
35.0	107.0	0.05	0.0
53.0	107.0	0.05	0.0
126.0	107.0	0.05	0.0
24.0	107.0	0.05	0.0
104.0	107.0	0.05	0.0
79.0	107.0	0.05	0.0
29.0	107.0	0.05	0.0
6.0	107.0	0.05	0.0
16.0	107.0	0.05	0.0
4.0	107.0	0.05	0.0
102.0	107.0	0.05	0.0
111.0	107.0	0.05	0.0
51.0	107.0	0.05	0.0
75.0	107.0	0.05	0.0
86.0	107.0	0.05	0.0
124.0	107.0	0.05	0.0
8.0	107.0	0.05	0.0
85.0	107.0	0.05	0.0
18.0	107.0	0.05	0.0
82.0	107.0	0.05	0.0
110.0	107.0	0.05	0.0
15.0	107.0	0.05	0.0
97.0	107.0	0.05	0.0
56.0	107.0	0.05	0.0
98.0	107.0	0.05	0.0
57.0	107.0	0.05	0.0
74.0	107.0	0.05	0.0
34.0	107.0	0.05	0.0
55.0	107.0	0.05	0.0
48.0	107.0	0.05	0.0
36.0	107.0	0.05	0.0
32.0	107.0	0.05	0.0
109.0	107.0	0.05	0.0
49.0	107.0	0.05	0.0
83.0	107.0	0.05	0.0
76.0	107.0	0.05	0.0
45.0	108.0	0.05	0.0
29.0	108.0	0.05	0.0
43.0	108.0	0.05	0.0
51.0	108.0	0.05	0.0
46.0	108.0	0.05	0.0
120.0	108.0	0.05	0.0
62.0	108.0	0.05	0.0
52.0	108.0	0.05	0.0
63.0	108.0	0.05	0.0
28.0	108.0	0.05	0.0
126.0	108.0	0.05	0.0
40.0	108.0	0.05	0.0
5.0	108.0	0.05	0.0
6.0	108.0	0.05	0.0
3.0	108.0	0.05	0.0
8.0	108.0	0.05	0.0
57.0	108.0	0.05	0.0
58.0	108.0	0.05	0.0
123.0	108.0	0.05	0.0
128.0	108.0	0.05	0.0
124.0	108.0	0.05	0.0
56.0	108.0	0.05	0.0
55.0	108.0	0.05	0.0
41.0	108.0	0.05	0.0
48.0	108.0	0.05	0.0
49.0	108.0	0.05	0.0
59.0	108.0	0.05	0.0
7.0	108.0	0.05	0.0
10.0	108.0	0.05	0.0
2.0	108.0	0.05	0.0
122.0	108.0	0.05	0.0
42.0	108.0	0.05	0.0
50.0	108.0	0.05	0.0
9.0	108.0	0.05	0.0
27.0	108.0	0.05	0.0
125.0	108.0	0.05	0.0
54.0	108.0	0.05	0.0
53.0	108.0	0.05	0.0
127.0	108.0	0.05	0.0
61.0	108.0	0.05	0.0
121.0	108.0	0.05	0.0
44.0	108.0	0.05	0.0
47.0	108.0	0.05	0.0
4.0	108.0	0.05	0.0
60.0	108.0	0.05	0.0
129.0	108.0	0.05	0.0
30.0	108.0	0.05	0.0
25.0	108.0	0.05	0.0
100.0	108.0	0.05	0.0
19.0	108.0	0.05	0.0
76.0	108.0	0.05	0.0
110.0	108.0	0.05	0.0
99.0	108.0	0.05	0.0
75.0	108.0	0.05	0.0
85.0	108.0	0.05	0.0
15.0	108.0	0.05	0.0
111.0	108.0	0.05	0.0
33.0	108.0	0.05	0.0
74.0	108.0	0.05	0.0
98.0	108.0	0.05	0.0
73.0	108.0	0.05	0.0
34.0	108.0	0.05	0.0
86.0	108.0	0.05	0.0
112.0	108.0	0.05	0.0
97.0	108.0	0.05	0.0
32.0	108.0	0.05	0.0
14.0	108.0	0.05	0.0
87.0	108.0	0.05	0.0
37.0	108.0	0.05	0.0
109.0	108.0	0.05	0.0
36.0	108.0	0.05	0.0
77.0	108.0	0.05	0.0
81.0	108.0	0.05	0.0
18.0	108.0	0.05	0.0
104.0	108.0	0.05	0.0
82.0	108.0	0.05	0.0
80.0	108.0	0.05	0.0
105.0	108.0	0.05	0.0
17.0	108.0	0.05	0.0
102.0	108.0	0.05	0.0
79.0	108.0	0.05	0.0
35.0	108.0	0.05	0.0
24.0	108.0	0.05	0.0
83.0	108.0	0.05	0.0
106.0	108.0	0.05	0.0
101.0	108.0	0.05	0.0
64.0	108.0	0.05	0.0
78.0	108.0	0.05	0.0
107.0	108.0	0.05	0.0
23.0	108.0	0.05	0.0
84.0	108.0	0.05	0.0
16.0	108.0	0.05	0.0
108.0	108.0	0.05	0.0
72.0	108.0	0.05	0.0
113.0	108.0	0.05	0.0
103.0	108.0	0.05	0.0
89.0	108.0	0.05	0.0
95.0	108.0	0.05	0.0
26.0	108.0	0.05	0.0
116.0	108.0	0.05	0.0
65.0	108.0	0.05	0.0
94.0	108.0	0.05	0.0
68.0	108.0	0.05	0.0
31.0	108.0	0.05	0.0
118.0	108.0	0.05	0.0
91.0	108.0	0.05	0.0
66.0	108.0	0.05	0.0
12.0	108.0	0.05	0.0
117.0	108.0	0.05	0.0
67.0	108.0	0.05	0.0
93.0	108.0	0.05	0.0
39.0	108.0	0.05	0.0
92.0	108.0	0.05	0.0
21.0	108.0	0.05	0.0
69.0	108.0	0.05	0.0
119.0	108.0	0.05	0.0
71.0	108.0	0.05	0.0
114.0	108.0	0.05	0.0
96.0	108.0	0.05	0.0
20.0	108.0	0.05	0.0
70.0	108.0	0.05	0.0
38.0	108.0	0.05	0.0
22.0	108.0	0.05	0.0
90.0	108.0	0.05	0.0
88.0	108.0	0.05	0.0
11.0	108.0	0.05	0.0
115.0	108.0	0.05	0.0
13.0	108.0	0.05	0.0
5.0	109.0	0.05	0.0
101.0	109.0	0.05	0.0
90.0	109.0	0.05	0.0
82.0	109.0	0.05	0.0
83.0	109.0	0.05	0.0
128.0	109.0	0.05	0.0
28.0	109.0	0.05	0.0
21.0	109.0	0.05	0.0
51.0	109.0	0.05	0.0
45.0	109.0	0.05	0.0
