{' n4726', 280, 80, 'n4725',-122.0053832080835,1701.971254121733,16.332464710077698}, 
{' n4725', 248, 100, 'n4706',-101.30993247402021,1664.2353295935065,8.596178517703319}, 
{' n4706', 228, 104, 'n4699',-111.80140948635182,1643.8392515391354,7.860095334111126}, 
{' n4699', 218, 108, 'n4630',-127.30394827798344,1633.0689219248663,13.106036078763317}, 
{' n4630', 197, 124, 'n4563',-146.82148834060726,1606.6681643599782,17.021740364014576}, 
{' n4563', 180, 150, 'n4445',-119.05460409907714,1575.60371522596,19.511430926161367}, 
{' n4445', 162, 160, 'n4265',-75.96375653207353,1555.012454943986,6.146444901120484}, 
{' n4265', 150, 157, 'n4264',-66.80140948635182,1542.6431380671331,17.67464849989087}, 
{' n4264', 136, 151, 'n2445',-25.201123645475064,1527.4115918554053,14.051583180876253}, 
{' n2445', 128, 134, 'n1358',177.13759477388825,1508.6232976273493,5.278578344366711}, 
{' n1358', 129, 154, 'n839',177.9545915111128,1488.5983132328486,7.686265692690018}, 
{' n839', 130, 182, 'n643',180.0,1460.5804617806048,9.0}, 
{' n643', 130, 218, 'n457',180.0,1424.5804617806048,6.0}, 
{' n457', 130, 242, 'n448',180.0,1400.5804617806048,7.5}, 
{' n448', 130, 272, 'n441',180.0,1370.5804617806048,4.75}, 
{' n441', 130, 291, 'n439',180.0,1351.5804617806048,7.0}, 
{' n439', 130, 319, 'n426',180.0,1323.5804617806048,4.0}, 
{' n426', 130, 335, 'n401',180.0,1307.5804617806048,7.337880563575396}, 
{' n401', 130, 358, 'n399',175.2363583092738,1284.5804617806048,14.580004697237282}, 
{' n399', 131, 370, 'n398',140.52754015165618,1272.5388672018125,11.679731200910538}, 
{' n398', 145, 387, 'n346',122.0053832080835,1250.5161516562673,7.460648933091738}, 
{' n346', 161, 397, 'n341',130.2363583092738,1231.648189392154,14.976198409415812}, 
{' n341', 187, 419, 'n315',149.62087398863164,1197.5894166603014,15.471474371589022}, 
{' n315', 204, 448, 'n280',128.418055344822,1163.973944032358,13.450361299218388}, 
{' n280', 233, 471, 'n247',141.00900595749454,1126.9604329857145,10.028988306981445}, 
