{' n5393', 280, 80, 'n5392',-129.47245984834385,2684.0597564319805,14.22165508187066}, 
{' n5392', 263, 94, 'n5342',-103.3245312618908,2662.037040886435,14.204322515513583}, 
{' n5342', 225, 103, 'n5320',-90.0,2622.985792506902,17.73002250865993}, 
{' n5320', 199, 103, 'n4995',-123.69006752597979,2596.985792506902,12.490497805259416}, 
{' n4995', 172, 121, 'n3928',-110.55604521958347,2564.535831027726,8.592469156322771}, 
{' n3928', 156, 127, 'n3889',-97.59464336859145,2547.447823537091,6.314734277135872}, 
{' n3889', 141, 129, 'n3870',-90.0,2532.3150775866698,4.25}, 
{' n3870', 124, 129, 'n3845',-90.0,2515.3150775866698,16.636602751363363}, 
{' n3845', 109, 129, 'n3588',-51.34019174590991,2500.3150775866698,15.400438421862814}, 
{' n3588', 99, 121, 'n3329',-14.743562836470744,2487.508829111804,11.939638870224002}, 
{' n3329', 94, 102, 'n3197',173.6598082540901,2467.8619464074154,11.168782386774048}, 
{' n3197', 98, 138, 'n2649',180.0,2431.6404058548655,5.0}, 
{' n2649', 98, 158, 'n2508',180.0,2411.6404058548655,9.0}, 
{' n2508', 98, 194, 'n2427',180.0,2375.6404058548655,7.75}, 
{' n2427', 98, 225, 'n2331',180.0,2344.6404058548655,8.75}, 
{' n2331', 98, 260, 'n2223',180.0,2309.6404058548655,3.0}, 
{' n2223', 98, 272, 'n2190',180.0,2297.6404058548655,12.154107402675209}, 
{' n2190', 98, 308, 'n2155',170.53767779197437,2261.6404058548655,6.195488667824318}, 
{' n2155', 100, 320, 'n2129',180.0,2249.474880794269,8.0}, 
{' n2129', 100, 352, 'n2119',180.0,2217.474880794269,6.0}, 
{' n2119', 100, 376, 'n2090',180.0,2193.474880794269,3.0}, 
{' n2090', 100, 388, 'n2060',180.0,2181.474880794269,18.668461069361165}, 
{' n2060', 100, 420, 'n1991',147.9946167919165,2149.474880794269,19.69348287692628}, 
{' n1991', 120, 452, 'n1951',117.21611155730749,2111.738956266043,10.923875187986978}, 
{' n1951', 155, 470, 'n1179',113.96248897457819,2072.3816189577337,11.098481215422279}, 
{' n1179', 173, 478, 'n1022',95.44033203100551,2052.6839033541414,6.0487004399055255}, 
{' n1022', 194, 480, 'n1005',97.76516601842535,2031.5888802444124,7.4610899152504535}, 
{' n1005', 216, 483, 'n1001',103.49573328079582,2009.385276933238,10.926057826356494}, 
{' n1001', 241, 489, 'n991',90.0,1983.675356668873,3.0}, 
