{' n905', 767, 487, 'n894',90.0,1409.7406691459314,8.5}, 
{' n894', 801, 487, 'n892',90.0,1375.7406691459314,3.25}, 
{' n892', 814, 487, 'n890',90.0,1362.7406691459314,4.192111458332453}, 
{' n890', 826, 487, 'n887',93.57633437499736,1350.7406691459314,9.207721229273153}, 
{' n887', 858, 489, 'n878',90.0,1318.6782300621685,9.0}, 
{' n878', 894, 489, 'n867',90.0,1282.6782300621685,8.681802829629072}, 
{' n867', 926, 489, 'n857',87.95459151111278,1250.6782300621685,7.686265692690023}, 
{' n857', 954, 488, 'n854',90.0,1222.6603786099247,8.374890551799268}, 
{' n854', 974, 488, 'n852',79.8753283446022,1202.6603786099247,11.61230001841695}, 
{' n852', 1002, 483, 'n847',66.37062226934319,1174.217453303269,12.242521542695517}, 
{' n847', 1018, 476, 'n797',90.0,1156.7532041066959,14.286819888655069}, 
{' n797', 1037, 476, 'n787',61.38954033403479,1137.7532041066959,14.643549575267501}, 
{' n787', 1059, 464, 'n748',36.25383773744479,1112.6932759344124,11.233427594664493}, 
{' n748', 1070, 449, 'n611',16.504361381755018,1094.0922006966741,7.862769891440541}, 
{' n611', 1078, 422, 'n573',14.036243467926479,1065.9319450160167,8.299374862001498}, 
{' n573', 1082, 406, 'n514',26.56505117707799,1049.439522513546,6.02651620926127}, 
{' n514', 1089, 392, 'n509',32.9052429229879,1033.7870466710476,16.030528490491783}, 
{' n509', 1100, 375, 'n505',0.0,1013.538589939731,5.75}, 
{' n505', 1100, 352, 'n497',0.0,990.538589939731,4.5}, 
{' n497', 1100, 334, 'n496',0.0,972.538589939731,5.75}, 
{' n496', 1100, 311, 'n495',0.0,949.538589939731,3.75}, 
{' n495', 1100, 296, 'n488',0.0,934.538589939731,4.254262501394447}, 
{' n488', 1100, 283, 'n484',3.0127875041833403,921.538589939731,5.760836899004558}, 
{' n484', 1101, 264, 'n480',0.0,902.5122923492905,3.75}, 
{' n480', 1101, 249, 'n476',0.0,887.5122923492905,13.341856124574289}, 
{' n476', 1101, 219, 'n462',-17.52556837372287,857.5122923492905,10.823070835867108}, 
{' n462', 1095, 200, 'n451',0.0,837.5874335041193,3.0}, 
{' n451', 1095, 188, 'n449',0.0,825.5874335041193,6.75}, 
{' n449', 1095, 161, 'n444',0.0,798.5874335041193,19.406580242703434}, 
{' n444', 1095, 150, 'n439',-49.9697407281103,787.5874335041193,13.357848689148309}, 
{' n439', 1070, 129, 'n429',-65.55604521958347,754.9377780694903,10.419530422262724}, 
{' n429', 1048, 119, 'n282',-78.69006752597979,730.7716861223012,5.219236676900729}, 
{' n282', 1033, 116, 'n182',-82.8749836510982,715.4746275815228,9.718837991001985}, 
{' n182', 1001, 112, 'n155',-77.9052429229879,683.2255965883286,12.434472324845084}, 
{' n155', 987, 109, 'n110',-51.34019174590991,668.9077755250522,19.056340284590625}, 
{' n110', 957, 85, 'n79',-79.69515353123397,630.4890301004551,6.619387038744498}, 
{' n79', 935, 81, 'n78',-76.6075022462489,608.1283503254572,9.860924204147759}, 
{' n78', 914, 76, 'n64',-90.0,586.5413171805343,4.457032132220486}, 
{' n64', 899, 76, 'n63',-92.12109639666146,571.5413171805343,7.461660175273634}, 
{' n63', 872, 77, 'n61',-90.0,544.5228050083217,3.75}, 
{' n61', 857, 77, 'n60',-90.0,529.5228050083217,7.75}, 
{' n60', 826, 77, 'n59',-90.0,498.5228050083217,10.0}, 
{' n59', 786, 77, 'n52',-90.0,458.5228050083217,6.154107402675203}, 
{' n52', 774, 77, 'n45',-80.53767779197439,446.5228050083217,5.177941986388532}, 
{' n45', 756, 74, 'n39',-78.69006752597979,428.27451741742703,8.424093100534382}, 
{' n39', 741, 71, 'n33',-92.48955292199916,412.97745887664865,6.58528319061039}, 
{' n33', 718, 72, 'n32',-90.0,389.95573001020597,4.5}, 
{' n32', 700, 72, 'n31',-90.0,371.95573001020597,6.75}, 
{' n31', 673, 72, 'n30',-90.0,344.95573001020597,5.0}, 
{' n30', 653, 72, 'n29',-90.0,324.95573001020597,2.75}, 
{' n29', 642, 72, 'n28',-90.0,313.95573001020597,8.75}, 
{' n28', 607, 72, 'n24',-90.0,278.95573001020597,2.75}, 
{' n24', 596, 72, 'n23',-90.0,267.95573001020597,7.710034118051993}, 
{' n23', 576, 72, 'n19',-98.13010235415598,247.95573001020597,9.781101929917469}, 
{' n19', 548, 76, 'n18',-90.0,219.67145876274407,3.4570321322204856}, 
{' n18', 537, 76, 'n17',-92.12109639666146,208.67145876274407,11.614010655497204}, 
{' n17', 510, 77, 'n16',-106.69924423399362,181.65294659053149,13.396644626347454}, 
{' n16', 480, 86, 'n13',-90.0,150.33202706379984,4.481476302578268}, 
{' n13', 469, 86, 'n11',-84.8055710922652,139.33202706379984,3.4885540554806376}, 
{' n11', 458, 85, 'n9',-86.98721249581666,128.28666604661257,6.743187434514461}, 
{' n9', 439, 84, 'n5',-81.02737338510362,109.26036845617213,7.799721553716631}, 
{' n5', 420, 81, 'n4',-90.0,90.02498439450079,6.704135075370583}, 
{' n4', 397, 81, 'n2',-87.13759477388825,67.02498439450079,5.9603811739957795}, 
{' n2', 377, 80, 'n1',-90.0,47.0,4.0}, 
{' n1', 361, 80, 'n0',-90.0,31.0,7.75}, 
{' n0', 330, 80, 'None',-90,0,0}
