{' n4858', 280, 80, 'n4857',-65.32313682966294,2937.520793233251,24.024723848442946}, 
{' n4857', 243, 63, 'n4706',-106.85839876773828,2896.8022470902465,17.500738424631855}, 
{' n4706', 210, 73, 'n4590',-80.21759296819272,2862.3203677911133,11.88913010681363}, 
{' n4590', 181, 68, 'n4553',-93.81407483429037,2832.892489851989,5.029682372690016}, 
{' n4553', 166, 69, 'n4505',-90.0,2817.859193473616,6.25}, 
{' n4505', 141, 69, 'n4486',-90.0,2792.859193473616,13.355017059025997}, 
{' n4486', 123, 69, 'n4422',-63.43494882292201,2774.859193473616,7.830003961181392}, 
{' n4422', 101, 58, 'n4026',-58.3924977537511,2750.262445721118,19.556379696473766}, 
{' n4026', 75, 42, 'n3915',-22.61986494804043,2719.7337706761705,12.828456171441948}, 
{' n3915', 70, 30, 'n3896',173.8844964337146,2706.7337706761705,10.70247238775335}, 
{' n3896', 73, 58, 'n3569',162.89727103094762,2678.573514995513,12.501644910718515}, 
{' n3569', 81, 84, 'n3443',180.0,2651.370573978042,10.781352686305704}, 
{' n3443', 81, 123, 'n2337',176.9059419410829,2612.370573978042,10.294856343130157}, 
{' n2337', 83, 160, 'n2285',180.0,2575.3165593507442,8.0}, 
{' n2285', 83, 192, 'n1902',180.0,2543.3165593507442,10.335993267147103}, 
{' n1902', 83, 220, 'n1813',169.9920201985587,2515.3165593507442,11.967331517963137}, 
{' n1813', 89, 254, 'n1699',180.0,2480.79120634748,9.0}, 
{' n1699', 89, 290, 'n1639',180.0,2444.79120634748,6.0}, 
{' n1639', 89, 314, 'n1595',180.0,2420.79120634748,8.0}, 
{' n1595', 89, 346, 'n1562',180.0,2388.79120634748,14.709565531947117}, 
{' n1562', 89, 381, 'n1540',162.12130340415865,2353.79120634748,14.10281426939828}, 
{' n1540', 99, 412, 'n1372',180.0,2321.2182113976755,5.0}, 
{' n1372', 99, 432, 'n1326',180.0,2301.2182113976755,12.144982940974}, 
{' n1326', 99, 456, 'n1298',161.565051177078,2277.2182113976755,19.986496755199756}, 
{' n1298', 107, 480, 'n1067',120.57922687248902,2251.9199901163283,16.581541793753324}, 
{' n1067', 129, 493, 'n1053',90.0,2226.366125437967,5.0}, 
{' n1053', 149, 493, 'n1028',90.0,2206.366125437967,6.231476302578268}, 
{' n1028', 167, 493, 'n973',95.1944289077348,2188.366125437967,10.015497065468713}, 
{' n973', 200, 496, 'n904',90.0,2155.2300423864053,14.917144774682637}, 
{' n904', 231, 496, 'n891',111.5014343240479,2124.2300423864053,16.034218700166736}, 
