{' n3060', 280, 80, 'n3059',-137.81555668421123,1712.774397990921,22.321423697185935}, 
{' n3059', 251, 112, 'n2906',-103.2405199151872,1669.5887522275427,16.074709215224104}, 
{' n2906', 234, 116, 'n2877',-138.3664606634298,1652.1245030309697,12.12656121313695}, 
{' n2877', 210, 143, 'n2768',-147.65255650055798,1615.9997192945928,10.267258248776644}, 
{' n2768', 191, 173, 'n2760',-151.82140989004085,1580.4891574854632,10.673017949820688}, 
{' n2760', 176, 201, 'n2375',-160.01689347810003,1548.724397136926,10.14298591590332}, 
{' n2375', 172, 212, 'n1707',-138.3664606634298,1537.0196972262063,19.132552199174672}, 
{' n1707', 164, 221, 'n1654',-90.0,1524.978102647414,11.605017059025997}, 
{' n1654', 153, 221, 'n1609',-63.43494882292201,1513.978102647414,12.37501673577075}, 
{' n1609', 143, 216, 'n1153',-34.69515353123397,1502.797762759915,11.747920760948396}, 
{' n1153', 134, 203, 'n1122',-11.3099324740202,1486.9863744590732,9.182122690110056}, 
{' n1122', 131, 188, 'n1047',175.2363583092738,1471.6893159182948,4.59827920827347}, 
{' n1047', 132, 200, 'n951',180.0,1459.6477213395026,10.375005449633932}, 
{' n951', 132, 232, 'n894',172.8749836510982,1427.6477213395026,6.406134323783206}, 
{' n894', 134, 248, 'n819',180.0,1411.5232058429056,8.0}, 
{' n819', 134, 280, 'n815',180.0,1379.5232058429056,5.75}, 
{' n815', 134, 303, 'n797',180.0,1356.5232058429056,3.0}, 
{' n797', 134, 315, 'n795',180.0,1344.5232058429056,14.855017059026002}, 
{' n795', 134, 339, 'n782',153.434948822922,1320.5232058429056,17.799288969025163}, 
{' n782', 150, 371, 'n764',180.0,1284.746118202909,4.0}, 
{' n764', 150, 387, 'n734',180.0,1268.746118202909,13.166341219070784}, 
{' n734', 150, 410, 'n681',157.75097634278765,1245.746118202909,6.784471132542213}, 
{' n681', 159, 432, 'n626',155.22485943116808,1221.9763895548995,16.275535791661465}, 
{' n626', 171, 458, 'n601',127.87498365109822,1193.3407474283467,12.180888734887755}, 
{' n601', 189, 472, 'n587',108.43494882292202,1170.537238926364,13.652489305013534}, 
{' n587', 216, 481, 'n572',128.04704253182607,1142.0767399848485,14.199213565110028}, 
{' n572', 239, 499, 'n561',107.35402463626133,1112.870576251828,9.975438532313829}, 
{' n561', 255, 504, 'n557',90.0,1096.1075216375878,8.710034118051988}, 
{' n557', 279, 504, 'n555',81.86989764584403,1072.1075216375878,9.781101929917464}, 
{' n555', 307, 500, 'n554',90.0,1043.8232503901258,7.375005449633932}, 
{' n554', 327, 500, 'n551',82.8749836510982,1023.8232503901257,9.457229790004689}, 
{' n551', 359, 496, 'n548',78.69006752597979,991.5742193969315,11.41850676172925}, 
{' n548', 389, 490, 'n547',90.0,960.9801023153748,4.75}, 
{' n547', 408, 490, 'n536',90.0,941.9801023153748,8.0}, 
{' n536', 440, 490, 'n529',90.0,909.9801023153748,8.0}, 
{' n529', 472, 490, 'n526',90.0,877.9801023153748,14.357495645284319}, 
{' n526', 492, 490, 'n515',61.92751306414704,857.9801023153748,5.018879691838461}, 
{' n515', 507, 482, 'n489',59.62087398863166,840.9801023153748,10.56745870181103}, 
{' n489', 536, 465, 'n480',53.13010235415598,807.3646296874316,3.75}, 
{' n480', 548, 456, 'n476',53.13010235415598,792.3646296874316,10.865262216363252}, 
{' n476', 560, 447, 'n474',74.47588900324574,777.3646296874316,9.938579380083983}, 
{' n474', 578, 442, 'n446',58.67130713219584,758.6830879951622,7.2569726939793755}, 
{' n446', 601, 428, 'n437',57.094757077012105,731.7572639594897,7.5485453995322995}, 
{' n437', 618, 417, 'n317',49.635463426902646,711.5088072281732,8.10735684983756}, 
{' n317', 638, 400, 'n292',45.0,685.2599977313598,7.634477634800353}, 
{' n292', 650, 388, 'n278',55.175510843043206,668.2894349828827,17.460985304589446}, 
{' n278', 673, 372, 'n148',23.805943518457717,640.2715835306388,11.141055429475543}, 
{' n148', 688, 338, 'n126',29.357753542791276,603.1097751785147,18.964697722940002}, 
{' n126', 706, 306, 'n125',0.0,566.3946556771431,5.75}, 
{' n125', 706, 283, 'n122',0.0,543.3946556771431,12.616625260023293}, 
{' n122', 706, 269, 'n120',27.34987578006988,529.3946556771431,17.824564799219452}, 
{' n120', 721, 240, 'n118',-1.6365770416167182,496.7450002425141,9.299096380544706}, 
{' n118', 720, 205, 'n111',0.0,461.7307174424909,8.462886013209326}, 
{' n111', 720, 187, 'n109',-11.888658039627977,443.7307174424909,12.900360408228778}, 
{' n109', 716, 168, 'n103',-36.02737338510361,424.3142296035433,17.21497392909882}, 
{' n103', 708, 157, 'n85',-77.47119229084849,410.7127590948079,6.54942919577797}, 
{' n85', 690, 153, 'n80',-83.29016319224307,392.2736701802221,14.15995644060483}, 
{' n80', 673, 151, 'n78',-112.9321004375898,375.15642741159843,14.70183058594315}, 
{' n78', 647, 162, 'n68',-90.0,346.92523898461224,7.75}, 
{' n68', 616, 162, 'n51',-90.0,315.92523898461224,3.75}, 
{' n51', 601, 162, 'n49',-90.0,300.92523898461224,13.551274686017766}, 
{' n49', 573, 162, 'n48',-70.3461759419467,272.92523898461224,7.080202933125932}, 
{' n48', 559, 157, 'n35',-60.25511870305778,258.05917023729376,14.900843320588976}, 
{' n35', 545, 149, 'n28',-27.64597536373868,241.93465474069663,12.117601419362389}, 
{' n28', 534, 128, 'n21',-46.2188752351313,218.22811555843722,12.427571452640727}, 
{' n21', 510, 105, 'n19',-58.57043438516149,184.9865752812479,15.750277649045085}, 
{' n19', 492, 94, 'n17',-90.0,163.8915521715189,6.25}, 
{' n17', 467, 94, 'n16',-90.0,138.8915521715189,5.5}, 
{' n16', 445, 94, 'n12',-90.0,116.8915521715189,7.75}, 
{' n12', 414, 94, 'n9',-90.0,85.8915521715189,11.066414744664538}, 
